;Comunidad;Provincia;Fecha;Precio
1640;andalucia;sevilla-provincia;Agosto 2020;9,3 €/m2
1641;andalucia;sevilla-provincia;Julio 2020;9,4 €/m2
1642;andalucia;sevilla-provincia;Junio 2020;9,6 €/m2
1643;andalucia;sevilla-provincia;Mayo 2020;9,4 €/m2
1644;andalucia;sevilla-provincia;Abril 2020;9,1 €/m2
1645;andalucia;sevilla-provincia;Marzo 2020;8,9 €/m2
1646;andalucia;sevilla-provincia;Febrero 2020;8,9 €/m2
1647;andalucia;sevilla-provincia;Enero 2020;8,7 €/m2
1648;andalucia;sevilla-provincia;Diciembre 2019;8,8 €/m2
1649;andalucia;sevilla-provincia;Noviembre 2019;8,9 €/m2
1650;andalucia;sevilla-provincia;Octubre 2019;8,9 €/m2
1651;andalucia;sevilla-provincia;Septiembre 2019;8,8 €/m2
1652;andalucia;sevilla-provincia;Agosto 2019;8,9 €/m2
1653;andalucia;sevilla-provincia;Julio 2019;8,8 €/m2
1654;andalucia;sevilla-provincia;Junio 2019;8,7 €/m2
1655;andalucia;sevilla-provincia;Mayo 2019;8,5 €/m2
1656;andalucia;sevilla-provincia;Abril 2019;8,4 €/m2
1657;andalucia;sevilla-provincia;Marzo 2019;8,4 €/m2
1658;andalucia;sevilla-provincia;Febrero 2019;8,5 €/m2
1659;andalucia;sevilla-provincia;Enero 2019;8,4 €/m2
1660;andalucia;sevilla-provincia;Diciembre 2018;8,2 €/m2
1661;andalucia;sevilla-provincia;Noviembre 2018;8,2 €/m2
1662;andalucia;sevilla-provincia;Octubre 2018;8,1 €/m2
1663;andalucia;sevilla-provincia;Septiembre 2018;8,2 €/m2
1664;andalucia;sevilla-provincia;Agosto 2018;8,2 €/m2
1665;andalucia;sevilla-provincia;Julio 2018;8,2 €/m2
1666;andalucia;sevilla-provincia;Junio 2018;8,0 €/m2
1667;andalucia;sevilla-provincia;Mayo 2018;7,8 €/m2
1668;andalucia;sevilla-provincia;Abril 2018;7,8 €/m2
1669;andalucia;sevilla-provincia;Marzo 2018;7,9 €/m2
1670;andalucia;sevilla-provincia;Febrero 2018;7,8 €/m2
1671;andalucia;sevilla-provincia;Enero 2018;7,7 €/m2
1672;andalucia;sevilla-provincia;Diciembre 2017;7,7 €/m2
1673;andalucia;sevilla-provincia;Noviembre 2017;7,6 €/m2
1674;andalucia;sevilla-provincia;Octubre 2017;7,6 €/m2
1675;andalucia;sevilla-provincia;Septiembre 2017;7,6 €/m2
1676;andalucia;sevilla-provincia;Agosto 2017;7,6 €/m2
1677;andalucia;sevilla-provincia;Julio 2017;7,4 €/m2
1678;andalucia;sevilla-provincia;Junio 2017;7,3 €/m2
1679;andalucia;sevilla-provincia;Mayo 2017;7,3 €/m2
1680;andalucia;sevilla-provincia;Abril 2017;7,2 €/m2
1681;andalucia;sevilla-provincia;Marzo 2017;7,2 €/m2
1682;andalucia;sevilla-provincia;Febrero 2017;7,1 €/m2
1683;andalucia;sevilla-provincia;Enero 2017;7,1 €/m2
1684;andalucia;sevilla-provincia;Diciembre 2016;7,1 €/m2
1685;andalucia;sevilla-provincia;Noviembre 2016;7,1 €/m2
1686;andalucia;sevilla-provincia;Octubre 2016;7,1 €/m2
1687;andalucia;sevilla-provincia;Septiembre 2016;7,1 €/m2
1688;andalucia;sevilla-provincia;Agosto 2016;7,2 €/m2
1689;andalucia;sevilla-provincia;Julio 2016;7,1 €/m2
1690;andalucia;sevilla-provincia;Junio 2016;7,0 €/m2
1691;andalucia;sevilla-provincia;Mayo 2016;6,9 €/m2
1692;andalucia;sevilla-provincia;Abril 2016;6,9 €/m2
1693;andalucia;sevilla-provincia;Marzo 2016;6,8 €/m2
1694;andalucia;sevilla-provincia;Febrero 2016;6,8 €/m2
1695;andalucia;sevilla-provincia;Enero 2016;6,7 €/m2
1696;andalucia;sevilla-provincia;Diciembre 2015;6,7 €/m2
1697;andalucia;sevilla-provincia;Noviembre 2015;6,8 €/m2
1698;andalucia;sevilla-provincia;Octubre 2015;6,8 €/m2
1699;andalucia;sevilla-provincia;Septiembre 2015;6,8 €/m2
1700;andalucia;sevilla-provincia;Agosto 2015;6,8 €/m2
1701;andalucia;sevilla-provincia;Julio 2015;6,7 €/m2
1702;andalucia;sevilla-provincia;Junio 2015;6,6 €/m2
1703;andalucia;sevilla-provincia;Mayo 2015;6,5 €/m2
1704;andalucia;sevilla-provincia;Abril 2015;6,5 €/m2
1705;andalucia;sevilla-provincia;Marzo 2015;6,4 €/m2
1706;andalucia;sevilla-provincia;Febrero 2015;6,4 €/m2
1707;andalucia;sevilla-provincia;Enero 2015;6,3 €/m2
1708;andalucia;sevilla-provincia;Diciembre 2014;6,4 €/m2
1709;andalucia;sevilla-provincia;Noviembre 2014;6,5 €/m2
1710;andalucia;sevilla-provincia;Octubre 2014;6,5 €/m2
1711;andalucia;sevilla-provincia;Septiembre 2014;6,5 €/m2
1712;andalucia;sevilla-provincia;Agosto 2014;6,5 €/m2
1713;andalucia;sevilla-provincia;Julio 2014;6,4 €/m2
1714;andalucia;sevilla-provincia;Junio 2014;6,3 €/m2
1715;andalucia;sevilla-provincia;Mayo 2014;6,3 €/m2
1716;andalucia;sevilla-provincia;Abril 2014;6,4 €/m2
1717;andalucia;sevilla-provincia;Marzo 2014;6,4 €/m2
1718;andalucia;sevilla-provincia;Febrero 2014;6,3 €/m2
1719;andalucia;sevilla-provincia;Enero 2014;6,3 €/m2
1720;andalucia;sevilla-provincia;Diciembre 2013;6,4 €/m2
1721;andalucia;sevilla-provincia;Noviembre 2013;6,5 €/m2
1722;andalucia;sevilla-provincia;Octubre 2013;6,5 €/m2
1723;andalucia;sevilla-provincia;Septiembre 2013;6,5 €/m2
1724;andalucia;sevilla-provincia;Agosto 2013;6,5 €/m2
1725;andalucia;sevilla-provincia;Julio 2013;6,5 €/m2
1726;andalucia;sevilla-provincia;Junio 2013;6,5 €/m2
1727;andalucia;sevilla-provincia;Mayo 2013;6,5 €/m2
1728;andalucia;sevilla-provincia;Abril 2013;6,6 €/m2
1729;andalucia;sevilla-provincia;Marzo 2013;6,7 €/m2
1730;andalucia;sevilla-provincia;Febrero 2013;6,9 €/m2
1731;andalucia;sevilla-provincia;Enero 2013;7,0 €/m2
1732;andalucia;sevilla-provincia;Diciembre 2012;7,1 €/m2
1733;andalucia;sevilla-provincia;Noviembre 2012;7,2 €/m2
1734;andalucia;sevilla-provincia;Octubre 2012;7,2 €/m2
1735;andalucia;sevilla-provincia;Septiembre 2012;7,3 €/m2
1736;andalucia;sevilla-provincia;Agosto 2012;7,3 €/m2
1737;andalucia;sevilla-provincia;Julio 2012;7,4 €/m2
1738;andalucia;sevilla-provincia;Junio 2012;7,4 €/m2
1739;andalucia;sevilla-provincia;Mayo 2012;7,4 €/m2
1740;andalucia;sevilla-provincia;Abril 2012;7,4 €/m2
1741;andalucia;sevilla-provincia;Marzo 2012;7,5 €/m2
1742;andalucia;sevilla-provincia;Febrero 2012;7,5 €/m2
1743;andalucia;sevilla-provincia;Enero 2012;7,6 €/m2
1744;andalucia;sevilla-provincia;Diciembre 2011;7,6 €/m2
1745;andalucia;sevilla-provincia;Noviembre 2011;7,7 €/m2
1746;andalucia;sevilla-provincia;Octubre 2011;7,7 €/m2
1747;andalucia;sevilla-provincia;Septiembre 2011;7,7 €/m2
1748;andalucia;sevilla-provincia;Agosto 2011;7,8 €/m2
1749;andalucia;sevilla-provincia;Julio 2011;7,9 €/m2
1750;andalucia;sevilla-provincia;Junio 2011;7,8 €/m2
1751;andalucia;sevilla-provincia;Mayo 2011;7,8 €/m2
1752;andalucia;sevilla-provincia;Abril 2011;7,7 €/m2
1753;andalucia;sevilla-provincia;Marzo 2011;7,6 €/m2
1754;andalucia;sevilla-provincia;Febrero 2011;7,5 €/m2
1755;andalucia;sevilla-provincia;Enero 2011;7,4 €/m2
1756;andalucia;sevilla-provincia;Diciembre 2010;7,4 €/m2
1757;andalucia;sevilla-provincia;Noviembre 2010;7,5 €/m2
1758;andalucia;sevilla-provincia;Octubre 2010;7,5 €/m2
1759;andalucia;sevilla-provincia;Septiembre 2010;7,6 €/m2
1760;andalucia;sevilla-provincia;Agosto 2010;7,6 €/m2
1761;andalucia;sevilla-provincia;Julio 2010;7,4 €/m2
1762;andalucia;sevilla-provincia;Junio 2010;7,4 €/m2
1763;andalucia;sevilla-provincia;Mayo 2010;7,4 €/m2
1764;andalucia;sevilla-provincia;Abril 2010;7,4 €/m2
1765;andalucia;sevilla-provincia;Marzo 2010;7,4 €/m2
1766;andalucia;sevilla-provincia;Febrero 2010;7,4 €/m2
1767;andalucia;sevilla-provincia;Enero 2010;7,3 €/m2
1768;andalucia;sevilla-provincia;Diciembre 2009;7,2 €/m2
1769;andalucia;sevilla-provincia;Noviembre 2009;7,2 €/m2
1770;andalucia;sevilla-provincia;Octubre 2009;7,3 €/m2
1771;andalucia;sevilla-provincia;Septiembre 2009;7,3 €/m2
1772;andalucia;sevilla-provincia;Agosto 2009;7,3 €/m2
1773;andalucia;sevilla-provincia;Julio 2009;7,2 €/m2
1774;andalucia;sevilla-provincia;Junio 2009;7,2 €/m2
1775;andalucia;sevilla-provincia;Mayo 2009;7,3 €/m2
1776;andalucia;sevilla-provincia;Abril 2009;7,3 €/m2
1777;andalucia;sevilla-provincia;Marzo 2009;7,4 €/m2
1778;andalucia;sevilla-provincia;Febrero 2009;7,8 €/m2
1779;andalucia;sevilla-provincia;Enero 2009;8,1 €/m2
1780;andalucia;sevilla-provincia;Diciembre 2008;7,9 €/m2
1781;andalucia;sevilla-provincia;Noviembre 2008;8,1 €/m2
1782;andalucia;sevilla-provincia;Octubre 2008;8,0 €/m2
1783;andalucia;sevilla-provincia;Septiembre 2008;7,9 €/m2
1784;andalucia;sevilla-provincia;Agosto 2008;8,0 €/m2
1785;andalucia;sevilla-provincia;Julio 2008;8,2 €/m2
1786;andalucia;sevilla-provincia;Junio 2008;8,5 €/m2
1787;andalucia;sevilla-provincia;Mayo 2008;n.d.
1788;andalucia;sevilla-provincia;Abril 2008;n.d.
1789;andalucia;sevilla-provincia;Marzo 2008;n.d.
1790;andalucia;sevilla-provincia;Febrero 2008;n.d.
1791;andalucia;sevilla-provincia;Enero 2008;n.d.
1792;andalucia;sevilla-provincia;Diciembre 2007;n.d.
1793;andalucia;sevilla-provincia;Noviembre 2007;n.d.
1794;andalucia;sevilla-provincia;Octubre 2007;n.d.
1795;andalucia;sevilla-provincia;Septiembre 2007;n.d.
1796;andalucia;sevilla-provincia;Agosto 2007;n.d.
1797;andalucia;sevilla-provincia;Julio 2007;n.d.
1798;andalucia;sevilla-provincia;Junio 2007;n.d.
1799;andalucia;sevilla-provincia;Mayo 2007;n.d.
1800;andalucia;sevilla-provincia;Abril 2007;n.d.
1801;andalucia;sevilla-provincia;Marzo 2007;n.d.
1802;andalucia;sevilla-provincia;Febrero 2007;n.d.
1803;andalucia;sevilla-provincia;Enero 2007;n.d.
1804;andalucia;sevilla-provincia;Diciembre 2006;n.d.
1805;andalucia;sevilla-provincia;Noviembre 2006;n.d.
1806;andalucia;sevilla-provincia;Octubre 2006;n.d.
1807;andalucia;sevilla-provincia;Septiembre 2006;n.d.
1808;andalucia;sevilla-provincia;Agosto 2006;n.d.
1809;andalucia;sevilla-provincia;Julio 2006;n.d.
1810;andalucia;sevilla-provincia;Junio 2006;n.d.
1811;andalucia;sevilla-provincia;Mayo 2006;n.d.
1812;andalucia;sevilla-provincia;Abril 2006;n.d.
1813;andalucia;sevilla-provincia;Marzo 2006;n.d.
1814;andalucia;sevilla-provincia;Febrero 2006;n.d.
1815;andalucia;sevilla-provincia;Enero 2006;n.d.
1816;aragon;huesca-provincia;Noviembre 2024;9,2 €/m2
1817;aragon;huesca-provincia;Octubre 2024;9,0 €/m2
1818;aragon;huesca-provincia;Septiembre 2024;8,8 €/m2
1819;aragon;huesca-provincia;Agosto 2024;9,2 €/m2
1820;aragon;huesca-provincia;Julio 2024;9,4 €/m2
1821;aragon;huesca-provincia;Junio 2024;9,1 €/m2
1822;aragon;huesca-provincia;Mayo 2024;9,0 €/m2
1823;aragon;huesca-provincia;Abril 2024;8,7 €/m2
1824;aragon;huesca-provincia;Marzo 2024;8,4 €/m2
1825;aragon;huesca-provincia;Febrero 2024;8,3 €/m2
1826;aragon;huesca-provincia;Enero 2024;8,5 €/m2
1827;aragon;huesca-provincia;Diciembre 2023;8,5 €/m2
1828;aragon;huesca-provincia;Noviembre 2023;8,4 €/m2
1829;aragon;huesca-provincia;Octubre 2023;8,3 €/m2
1830;aragon;huesca-provincia;Septiembre 2023;8,4 €/m2
1831;aragon;huesca-provincia;Agosto 2023;8,2 €/m2
1832;aragon;huesca-provincia;Julio 2023;7,9 €/m2
1833;aragon;huesca-provincia;Junio 2023;8,0 €/m2
1834;aragon;huesca-provincia;Mayo 2023;7,9 €/m2
1835;aragon;huesca-provincia;Abril 2023;7,8 €/m2
1836;aragon;huesca-provincia;Marzo 2023;7,9 €/m2
1837;aragon;huesca-provincia;Febrero 2023;7,7 €/m2
1838;aragon;huesca-provincia;Enero 2023;7,7 €/m2
1839;aragon;huesca-provincia;Diciembre 2022;7,7 €/m2
1840;aragon;huesca-provincia;Noviembre 2022;7,8 €/m2
1841;aragon;huesca-provincia;Octubre 2022;7,8 €/m2
1842;aragon;huesca-provincia;Septiembre 2022;7,6 €/m2
1843;aragon;huesca-provincia;Agosto 2022;7,8 €/m2
1844;aragon;huesca-provincia;Julio 2022;7,9 €/m2
1845;aragon;huesca-provincia;Junio 2022;7,7 €/m2
1846;aragon;huesca-provincia;Mayo 2022;7,7 €/m2
1847;aragon;huesca-provincia;Abril 2022;7,6 €/m2
1848;aragon;huesca-provincia;Marzo 2022;7,4 €/m2
1849;aragon;huesca-provincia;Febrero 2022;7,5 €/m2
1850;aragon;huesca-provincia;Enero 2022;7,6 €/m2
1851;aragon;huesca-provincia;Diciembre 2021;7,7 €/m2
1852;aragon;huesca-provincia;Noviembre 2021;7,9 €/m2
1853;aragon;huesca-provincia;Octubre 2021;7,8 €/m2
1854;aragon;huesca-provincia;Septiembre 2021;7,6 €/m2
1855;aragon;huesca-provincia;Agosto 2021;7,8 €/m2
1856;aragon;huesca-provincia;Julio 2021;7,8 €/m2
1857;aragon;huesca-provincia;Junio 2021;7,8 €/m2
1858;aragon;huesca-provincia;Mayo 2021;7,8 €/m2
1859;aragon;huesca-provincia;Abril 2021;8,0 €/m2
1860;aragon;huesca-provincia;Marzo 2021;7,9 €/m2
1861;aragon;huesca-provincia;Febrero 2021;7,8 €/m2
1862;aragon;huesca-provincia;Enero 2021;7,8 €/m2
1863;aragon;huesca-provincia;Diciembre 2020;7,8 €/m2
1864;aragon;huesca-provincia;Noviembre 2020;7,4 €/m2
1865;aragon;huesca-provincia;Octubre 2020;7,4 €/m2
1866;aragon;huesca-provincia;Septiembre 2020;7,5 €/m2
1867;aragon;huesca-provincia;Agosto 2020;7,4 €/m2
1868;aragon;huesca-provincia;Julio 2020;7,3 €/m2
1869;aragon;huesca-provincia;Junio 2020;7,5 €/m2
1870;aragon;huesca-provincia;Mayo 2020;7,5 €/m2
1871;aragon;huesca-provincia;Abril 2020;7,3 €/m2
1872;aragon;huesca-provincia;Marzo 2020;7,3 €/m2
1873;aragon;huesca-provincia;Febrero 2020;7,4 €/m2
1874;aragon;huesca-provincia;Enero 2020;7,5 €/m2
1875;aragon;huesca-provincia;Diciembre 2019;8,0 €/m2
1876;aragon;huesca-provincia;Noviembre 2019;7,7 €/m2
1877;aragon;huesca-provincia;Octubre 2019;7,3 €/m2
1878;aragon;huesca-provincia;Septiembre 2019;7,0 €/m2
1879;aragon;huesca-provincia;Agosto 2019;7,0 €/m2
1880;aragon;huesca-provincia;Julio 2019;7,0 €/m2
1881;aragon;huesca-provincia;Junio 2019;7,1 €/m2
1882;aragon;huesca-provincia;Mayo 2019;6,8 €/m2
1883;aragon;huesca-provincia;Abril 2019;6,8 €/m2
1884;aragon;huesca-provincia;Marzo 2019;6,7 €/m2
1885;aragon;huesca-provincia;Febrero 2019;6,7 €/m2
1886;aragon;huesca-provincia;Enero 2019;7,1 €/m2
1887;aragon;huesca-provincia;Diciembre 2018;7,0 €/m2
1888;aragon;huesca-provincia;Noviembre 2018;6,9 €/m2
1889;aragon;huesca-provincia;Octubre 2018;6,8 €/m2
1890;aragon;huesca-provincia;Septiembre 2018;6,8 €/m2
1891;aragon;huesca-provincia;Agosto 2018;6,7 €/m2
1892;aragon;huesca-provincia;Julio 2018;6,8 €/m2
1893;aragon;huesca-provincia;Junio 2018;6,6 €/m2
1894;aragon;huesca-provincia;Mayo 2018;6,8 €/m2
1895;aragon;huesca-provincia;Abril 2018;6,9 €/m2
1896;aragon;huesca-provincia;Marzo 2018;6,9 €/m2
1897;aragon;huesca-provincia;Febrero 2018;7,1 €/m2
1898;aragon;huesca-provincia;Enero 2018;7,0 €/m2
1899;aragon;huesca-provincia;Diciembre 2017;7,1 €/m2
1900;aragon;huesca-provincia;Noviembre 2017;6,7 €/m2
1901;aragon;huesca-provincia;Octubre 2017;6,7 €/m2
1902;aragon;huesca-provincia;Septiembre 2017;6,5 €/m2
1903;aragon;huesca-provincia;Agosto 2017;6,5 €/m2
1904;aragon;huesca-provincia;Julio 2017;6,6 €/m2
1905;aragon;huesca-provincia;Junio 2017;6,7 €/m2
1906;aragon;huesca-provincia;Mayo 2017;6,5 €/m2
1907;aragon;huesca-provincia;Abril 2017;6,4 €/m2
1908;aragon;huesca-provincia;Marzo 2017;6,5 €/m2
1909;aragon;huesca-provincia;Febrero 2017;6,5 €/m2
1910;aragon;huesca-provincia;Enero 2017;6,6 €/m2
1911;aragon;huesca-provincia;Diciembre 2016;6,6 €/m2
1912;aragon;huesca-provincia;Noviembre 2016;6,5 €/m2
1913;aragon;huesca-provincia;Octubre 2016;6,5 €/m2
1914;aragon;huesca-provincia;Septiembre 2016;6,4 €/m2
1915;aragon;huesca-provincia;Agosto 2016;6,5 €/m2
1916;aragon;huesca-provincia;Julio 2016;6,3 €/m2
1917;aragon;huesca-provincia;Junio 2016;6,3 €/m2
1918;aragon;huesca-provincia;Mayo 2016;6,2 €/m2
1919;aragon;huesca-provincia;Abril 2016;6,2 €/m2
1920;aragon;huesca-provincia;Marzo 2016;6,1 €/m2
1921;aragon;huesca-provincia;Febrero 2016;6,2 €/m2
1922;aragon;huesca-provincia;Enero 2016;6,1 €/m2
1923;aragon;huesca-provincia;Diciembre 2015;6,0 €/m2
1924;aragon;huesca-provincia;Noviembre 2015;6,0 €/m2
1925;aragon;huesca-provincia;Octubre 2015;5,9 €/m2
1926;aragon;huesca-provincia;Septiembre 2015;5,8 €/m2
1927;aragon;huesca-provincia;Agosto 2015;5,9 €/m2
1928;aragon;huesca-provincia;Julio 2015;5,8 €/m2
1929;aragon;huesca-provincia;Junio 2015;5,8 €/m2
1930;aragon;huesca-provincia;Mayo 2015;5,8 €/m2
1931;aragon;huesca-provincia;Abril 2015;5,9 €/m2
1932;aragon;huesca-provincia;Marzo 2015;5,9 €/m2
1933;aragon;huesca-provincia;Febrero 2015;6,3 €/m2
1934;aragon;huesca-provincia;Enero 2015;6,3 €/m2
1935;aragon;huesca-provincia;Diciembre 2014;5,9 €/m2
1936;aragon;huesca-provincia;Noviembre 2014;5,9 €/m2
1937;aragon;huesca-provincia;Octubre 2014;5,9 €/m2
1938;aragon;huesca-provincia;Septiembre 2014;5,8 €/m2
1939;aragon;huesca-provincia;Agosto 2014;5,8 €/m2
1940;aragon;huesca-provincia;Julio 2014;5,8 €/m2
1941;aragon;huesca-provincia;Junio 2014;5,9 €/m2
1942;aragon;huesca-provincia;Mayo 2014;6,0 €/m2
1943;aragon;huesca-provincia;Abril 2014;6,0 €/m2
1944;aragon;huesca-provincia;Marzo 2014;6,0 €/m2
1945;aragon;huesca-provincia;Febrero 2014;6,0 €/m2
1946;aragon;huesca-provincia;Enero 2014;6,1 €/m2
1947;aragon;huesca-provincia;Diciembre 2013;6,1 €/m2
1948;aragon;huesca-provincia;Noviembre 2013;6,1 €/m2
1949;aragon;huesca-provincia;Octubre 2013;6,0 €/m2
1950;aragon;huesca-provincia;Septiembre 2013;6,0 €/m2
1951;aragon;huesca-provincia;Agosto 2013;6,0 €/m2
1952;aragon;huesca-provincia;Julio 2013;6,0 €/m2
1953;aragon;huesca-provincia;Junio 2013;5,9 €/m2
1954;aragon;huesca-provincia;Mayo 2013;5,9 €/m2
1955;aragon;huesca-provincia;Abril 2013;6,1 €/m2
1956;aragon;huesca-provincia;Marzo 2013;6,2 €/m2
1957;aragon;huesca-provincia;Febrero 2013;6,2 €/m2
1958;aragon;huesca-provincia;Enero 2013;6,2 €/m2
1959;aragon;huesca-provincia;Diciembre 2012;6,1 €/m2
1960;aragon;huesca-provincia;Noviembre 2012;6,1 €/m2
1961;aragon;huesca-provincia;Octubre 2012;6,2 €/m2
1962;aragon;huesca-provincia;Septiembre 2012;6,1 €/m2
1963;aragon;huesca-provincia;Agosto 2012;6,0 €/m2
1964;aragon;huesca-provincia;Julio 2012;6,2 €/m2
1965;aragon;huesca-provincia;Junio 2012;6,1 €/m2
1966;aragon;huesca-provincia;Mayo 2012;6,2 €/m2
1967;aragon;huesca-provincia;Abril 2012;6,3 €/m2
1968;aragon;huesca-provincia;Marzo 2012;6,4 €/m2
1969;aragon;huesca-provincia;Febrero 2012;6,6 €/m2
1970;aragon;huesca-provincia;Enero 2012;6,7 €/m2
1971;aragon;huesca-provincia;Diciembre 2011;6,8 €/m2
1972;aragon;huesca-provincia;Noviembre 2011;6,8 €/m2
1973;aragon;huesca-provincia;Octubre 2011;6,7 €/m2
1974;aragon;huesca-provincia;Septiembre 2011;6,6 €/m2
1975;aragon;huesca-provincia;Agosto 2011;6,5 €/m2
1976;aragon;huesca-provincia;Julio 2011;6,5 €/m2
1977;aragon;huesca-provincia;Junio 2011;6,6 €/m2
1978;aragon;huesca-provincia;Mayo 2011;6,8 €/m2
1979;aragon;huesca-provincia;Abril 2011;6,8 €/m2
1980;aragon;huesca-provincia;Marzo 2011;6,9 €/m2
1981;aragon;huesca-provincia;Febrero 2011;6,9 €/m2
1982;aragon;huesca-provincia;Enero 2011;6,9 €/m2
1983;aragon;huesca-provincia;Diciembre 2010;6,9 €/m2
1984;aragon;huesca-provincia;Noviembre 2010;6,9 €/m2
1985;aragon;huesca-provincia;Octubre 2010;7,0 €/m2
1986;aragon;huesca-provincia;Septiembre 2010;6,9 €/m2
1987;aragon;huesca-provincia;Agosto 2010;7,2 €/m2
1988;aragon;huesca-provincia;Julio 2010;7,2 €/m2
1989;aragon;huesca-provincia;Junio 2010;7,2 €/m2
1990;aragon;huesca-provincia;Mayo 2010;7,3 €/m2
1991;aragon;huesca-provincia;Abril 2010;7,2 €/m2
1992;aragon;huesca-provincia;Marzo 2010;7,2 €/m2
1993;aragon;huesca-provincia;Febrero 2010;7,4 €/m2
1994;aragon;huesca-provincia;Enero 2010;7,3 €/m2
1995;aragon;huesca-provincia;Diciembre 2009;7,2 €/m2
1996;aragon;huesca-provincia;Noviembre 2009;7,5 €/m2
1997;aragon;huesca-provincia;Octubre 2009;7,3 €/m2
1998;aragon;huesca-provincia;Septiembre 2009;7,3 €/m2
1999;aragon;huesca-provincia;Agosto 2009;7,3 €/m2
2000;aragon;huesca-provincia;Julio 2009;7,2 €/m2
2001;aragon;huesca-provincia;Junio 2009;7,7 €/m2
2002;aragon;huesca-provincia;Mayo 2009;8,0 €/m2
2003;aragon;huesca-provincia;Abril 2009;7,9 €/m2
2004;aragon;huesca-provincia;Marzo 2009;8,3 €/m2
2005;aragon;huesca-provincia;Febrero 2009;8,0 €/m2
2006;aragon;huesca-provincia;Enero 2009;8,0 €/m2
2007;aragon;huesca-provincia;Diciembre 2008;8,0 €/m2
2008;aragon;huesca-provincia;Noviembre 2008;8,0 €/m2
2009;aragon;huesca-provincia;Octubre 2008;8,0 €/m2
2010;aragon;huesca-provincia;Septiembre 2008;8,2 €/m2
2011;aragon;huesca-provincia;Agosto 2008;8,1 €/m2
2012;aragon;huesca-provincia;Julio 2008;8,0 €/m2
2013;aragon;huesca-provincia;Junio 2008;8,1 €/m2
2014;aragon;huesca-provincia;Mayo 2008;7,9 €/m2
2015;aragon;huesca-provincia;Abril 2008;n.d.
