;Comunidad;Provincia;Fecha;Precio
5918;castilla-la-mancha;ciudad-real-provincia;Julio 2023;752 €/m2
5919;castilla-la-mancha;ciudad-real-provincia;Junio 2023;750 €/m2
5920;castilla-la-mancha;ciudad-real-provincia;Mayo 2023;749 €/m2
5921;castilla-la-mancha;ciudad-real-provincia;Abril 2023;752 €/m2
5922;castilla-la-mancha;ciudad-real-provincia;Marzo 2023;758 €/m2
5923;castilla-la-mancha;ciudad-real-provincia;Febrero 2023;755 €/m2
5924;castilla-la-mancha;ciudad-real-provincia;Enero 2023;749 €/m2
5925;castilla-la-mancha;ciudad-real-provincia;Diciembre 2022;750 €/m2
5926;castilla-la-mancha;ciudad-real-provincia;Noviembre 2022;754 €/m2
5927;castilla-la-mancha;ciudad-real-provincia;Octubre 2022;759 €/m2
5928;castilla-la-mancha;ciudad-real-provincia;Septiembre 2022;750 €/m2
5929;castilla-la-mancha;ciudad-real-provincia;Agosto 2022;754 €/m2
5930;castilla-la-mancha;ciudad-real-provincia;Julio 2022;759 €/m2
5931;castilla-la-mancha;ciudad-real-provincia;Junio 2022;758 €/m2
5932;castilla-la-mancha;ciudad-real-provincia;Mayo 2022;762 €/m2
5933;castilla-la-mancha;ciudad-real-provincia;Abril 2022;766 €/m2
5934;castilla-la-mancha;ciudad-real-provincia;Marzo 2022;763 €/m2
5935;castilla-la-mancha;ciudad-real-provincia;Febrero 2022;761 €/m2
5936;castilla-la-mancha;ciudad-real-provincia;Enero 2022;765 €/m2
5937;castilla-la-mancha;ciudad-real-provincia;Diciembre 2021;770 €/m2
5938;castilla-la-mancha;ciudad-real-provincia;Noviembre 2021;760 €/m2
5939;castilla-la-mancha;ciudad-real-provincia;Octubre 2021;763 €/m2
5940;castilla-la-mancha;ciudad-real-provincia;Septiembre 2021;758 €/m2
5941;castilla-la-mancha;ciudad-real-provincia;Agosto 2021;751 €/m2
5942;castilla-la-mancha;ciudad-real-provincia;Julio 2021;763 €/m2
5943;castilla-la-mancha;ciudad-real-provincia;Junio 2021;770 €/m2
5944;castilla-la-mancha;ciudad-real-provincia;Mayo 2021;768 €/m2
5945;castilla-la-mancha;ciudad-real-provincia;Abril 2021;760 €/m2
5946;castilla-la-mancha;ciudad-real-provincia;Marzo 2021;760 €/m2
5947;castilla-la-mancha;ciudad-real-provincia;Febrero 2021;764 €/m2
5948;castilla-la-mancha;ciudad-real-provincia;Enero 2021;771 €/m2
5949;castilla-la-mancha;ciudad-real-provincia;Diciembre 2020;771 €/m2
5950;castilla-la-mancha;ciudad-real-provincia;Noviembre 2020;770 €/m2
5951;castilla-la-mancha;ciudad-real-provincia;Octubre 2020;775 €/m2
5952;castilla-la-mancha;ciudad-real-provincia;Septiembre 2020;779 €/m2
5953;castilla-la-mancha;ciudad-real-provincia;Agosto 2020;777 €/m2
5954;castilla-la-mancha;ciudad-real-provincia;Julio 2020;790 €/m2
5955;castilla-la-mancha;ciudad-real-provincia;Junio 2020;781 €/m2
5956;castilla-la-mancha;ciudad-real-provincia;Mayo 2020;799 €/m2
5957;castilla-la-mancha;ciudad-real-provincia;Abril 2020;797 €/m2
5958;castilla-la-mancha;ciudad-real-provincia;Marzo 2020;800 €/m2
5959;castilla-la-mancha;ciudad-real-provincia;Febrero 2020;808 €/m2
5960;castilla-la-mancha;ciudad-real-provincia;Enero 2020;807 €/m2
5961;castilla-la-mancha;ciudad-real-provincia;Diciembre 2019;807 €/m2
5962;castilla-la-mancha;ciudad-real-provincia;Noviembre 2019;804 €/m2
5963;castilla-la-mancha;ciudad-real-provincia;Octubre 2019;814 €/m2
5964;castilla-la-mancha;ciudad-real-provincia;Septiembre 2019;810 €/m2
5965;castilla-la-mancha;ciudad-real-provincia;Agosto 2019;811 €/m2
5966;castilla-la-mancha;ciudad-real-provincia;Julio 2019;813 €/m2
5967;castilla-la-mancha;ciudad-real-provincia;Junio 2019;814 €/m2
5968;castilla-la-mancha;ciudad-real-provincia;Mayo 2019;815 €/m2
5969;castilla-la-mancha;ciudad-real-provincia;Abril 2019;817 €/m2
5970;castilla-la-mancha;ciudad-real-provincia;Marzo 2019;815 €/m2
5971;castilla-la-mancha;ciudad-real-provincia;Febrero 2019;823 €/m2
5972;castilla-la-mancha;ciudad-real-provincia;Enero 2019;827 €/m2
5973;castilla-la-mancha;ciudad-real-provincia;Diciembre 2018;823 €/m2
5974;castilla-la-mancha;ciudad-real-provincia;Noviembre 2018;829 €/m2
5975;castilla-la-mancha;ciudad-real-provincia;Octubre 2018;820 €/m2
5976;castilla-la-mancha;ciudad-real-provincia;Septiembre 2018;822 €/m2
5977;castilla-la-mancha;ciudad-real-provincia;Agosto 2018;817 €/m2
5978;castilla-la-mancha;ciudad-real-provincia;Julio 2018;817 €/m2
5979;castilla-la-mancha;ciudad-real-provincia;Junio 2018;815 €/m2
5980;castilla-la-mancha;ciudad-real-provincia;Mayo 2018;812 €/m2
5981;castilla-la-mancha;ciudad-real-provincia;Abril 2018;822 €/m2
5982;castilla-la-mancha;ciudad-real-provincia;Marzo 2018;827 €/m2
5983;castilla-la-mancha;ciudad-real-provincia;Febrero 2018;819 €/m2
5984;castilla-la-mancha;ciudad-real-provincia;Enero 2018;813 €/m2
5985;castilla-la-mancha;ciudad-real-provincia;Diciembre 2017;811 €/m2
5986;castilla-la-mancha;ciudad-real-provincia;Noviembre 2017;819 €/m2
5987;castilla-la-mancha;ciudad-real-provincia;Octubre 2017;817 €/m2
5988;castilla-la-mancha;ciudad-real-provincia;Septiembre 2017;823 €/m2
5989;castilla-la-mancha;ciudad-real-provincia;Agosto 2017;820 €/m2
5990;castilla-la-mancha;ciudad-real-provincia;Julio 2017;823 €/m2
5991;castilla-la-mancha;ciudad-real-provincia;Junio 2017;810 €/m2
5992;castilla-la-mancha;ciudad-real-provincia;Mayo 2017;802 €/m2
5993;castilla-la-mancha;ciudad-real-provincia;Abril 2017;814 €/m2
5994;castilla-la-mancha;ciudad-real-provincia;Marzo 2017;824 €/m2
5995;castilla-la-mancha;ciudad-real-provincia;Febrero 2017;823 €/m2
5996;castilla-la-mancha;ciudad-real-provincia;Enero 2017;813 €/m2
5997;castilla-la-mancha;ciudad-real-provincia;Diciembre 2016;816 €/m2
5998;castilla-la-mancha;ciudad-real-provincia;Noviembre 2016;803 €/m2
5999;castilla-la-mancha;ciudad-real-provincia;Octubre 2016;805 €/m2
6000;castilla-la-mancha;ciudad-real-provincia;Septiembre 2016;814 €/m2
6001;castilla-la-mancha;ciudad-real-provincia;Agosto 2016;811 €/m2
6002;castilla-la-mancha;ciudad-real-provincia;Julio 2016;815 €/m2
6003;castilla-la-mancha;ciudad-real-provincia;Junio 2016;826 €/m2
6004;castilla-la-mancha;ciudad-real-provincia;Mayo 2016;831 €/m2
6005;castilla-la-mancha;ciudad-real-provincia;Abril 2016;830 €/m2
6006;castilla-la-mancha;ciudad-real-provincia;Marzo 2016;849 €/m2
6007;castilla-la-mancha;ciudad-real-provincia;Febrero 2016;856 €/m2
6008;castilla-la-mancha;ciudad-real-provincia;Enero 2016;860 €/m2
6009;castilla-la-mancha;ciudad-real-provincia;Diciembre 2015;854 €/m2
6010;castilla-la-mancha;ciudad-real-provincia;Noviembre 2015;848 €/m2
6011;castilla-la-mancha;ciudad-real-provincia;Octubre 2015;858 €/m2
6012;castilla-la-mancha;ciudad-real-provincia;Septiembre 2015;879 €/m2
6013;castilla-la-mancha;ciudad-real-provincia;Agosto 2015;876 €/m2
6014;castilla-la-mancha;ciudad-real-provincia;Julio 2015;880 €/m2
6015;castilla-la-mancha;ciudad-real-provincia;Junio 2015;876 €/m2
6016;castilla-la-mancha;ciudad-real-provincia;Mayo 2015;877 €/m2
6017;castilla-la-mancha;ciudad-real-provincia;Abril 2015;876 €/m2
6018;castilla-la-mancha;ciudad-real-provincia;Marzo 2015;876 €/m2
6019;castilla-la-mancha;ciudad-real-provincia;Febrero 2015;879 €/m2
6020;castilla-la-mancha;ciudad-real-provincia;Enero 2015;874 €/m2
6021;castilla-la-mancha;ciudad-real-provincia;Diciembre 2014;869 €/m2
6022;castilla-la-mancha;ciudad-real-provincia;Noviembre 2014;871 €/m2
6023;castilla-la-mancha;ciudad-real-provincia;Octubre 2014;866 €/m2
6024;castilla-la-mancha;ciudad-real-provincia;Septiembre 2014;864 €/m2
6025;castilla-la-mancha;ciudad-real-provincia;Agosto 2014;868 €/m2
6026;castilla-la-mancha;ciudad-real-provincia;Julio 2014;878 €/m2
6027;castilla-la-mancha;ciudad-real-provincia;Junio 2014;881 €/m2
6028;castilla-la-mancha;ciudad-real-provincia;Mayo 2014;880 €/m2
6029;castilla-la-mancha;ciudad-real-provincia;Abril 2014;870 €/m2
6030;castilla-la-mancha;ciudad-real-provincia;Marzo 2014;882 €/m2
6031;castilla-la-mancha;ciudad-real-provincia;Febrero 2014;909 €/m2
6032;castilla-la-mancha;ciudad-real-provincia;Enero 2014;919 €/m2
6033;castilla-la-mancha;ciudad-real-provincia;Diciembre 2013;909 €/m2
6034;castilla-la-mancha;ciudad-real-provincia;Noviembre 2013;916 €/m2
6035;castilla-la-mancha;ciudad-real-provincia;Octubre 2013;916 €/m2
6036;castilla-la-mancha;ciudad-real-provincia;Septiembre 2013;915 €/m2
6037;castilla-la-mancha;ciudad-real-provincia;Agosto 2013;922 €/m2
6038;castilla-la-mancha;ciudad-real-provincia;Julio 2013;932 €/m2
6039;castilla-la-mancha;ciudad-real-provincia;Junio 2013;944 €/m2
6040;castilla-la-mancha;ciudad-real-provincia;Mayo 2013;948 €/m2
6041;castilla-la-mancha;ciudad-real-provincia;Abril 2013;954 €/m2
6042;castilla-la-mancha;ciudad-real-provincia;Marzo 2013;982 €/m2
6043;castilla-la-mancha;ciudad-real-provincia;Febrero 2013;976 €/m2
6044;castilla-la-mancha;ciudad-real-provincia;Enero 2013;980 €/m2
6045;castilla-la-mancha;ciudad-real-provincia;Diciembre 2012;985 €/m2
6046;castilla-la-mancha;ciudad-real-provincia;Noviembre 2012;997 €/m2
6047;castilla-la-mancha;ciudad-real-provincia;Octubre 2012;1.009 €/m2
6048;castilla-la-mancha;ciudad-real-provincia;Septiembre 2012;1.009 €/m2
6049;castilla-la-mancha;ciudad-real-provincia;Agosto 2012;1.014 €/m2
6050;castilla-la-mancha;ciudad-real-provincia;Julio 2012;1.044 €/m2
6051;castilla-la-mancha;ciudad-real-provincia;Junio 2012;1.048 €/m2
6052;castilla-la-mancha;ciudad-real-provincia;Mayo 2012;1.060 €/m2
6053;castilla-la-mancha;ciudad-real-provincia;Abril 2012;1.068 €/m2
6054;castilla-la-mancha;ciudad-real-provincia;Marzo 2012;1.083 €/m2
6055;castilla-la-mancha;ciudad-real-provincia;Febrero 2012;1.094 €/m2
6056;castilla-la-mancha;ciudad-real-provincia;Enero 2012;1.096 €/m2
6057;castilla-la-mancha;ciudad-real-provincia;Diciembre 2011;1.133 €/m2
6058;castilla-la-mancha;ciudad-real-provincia;Noviembre 2011;1.172 €/m2
6059;castilla-la-mancha;ciudad-real-provincia;Octubre 2011;1.190 €/m2
6060;castilla-la-mancha;ciudad-real-provincia;Septiembre 2011;1.170 €/m2
6061;castilla-la-mancha;ciudad-real-provincia;Agosto 2011;1.186 €/m2
6062;castilla-la-mancha;ciudad-real-provincia;Julio 2011;1.197 €/m2
6063;castilla-la-mancha;ciudad-real-provincia;Junio 2011;1.216 €/m2
6064;castilla-la-mancha;ciudad-real-provincia;Mayo 2011;1.216 €/m2
6065;castilla-la-mancha;ciudad-real-provincia;Abril 2011;1.227 €/m2
6066;castilla-la-mancha;ciudad-real-provincia;Marzo 2011;1.219 €/m2
6067;castilla-la-mancha;ciudad-real-provincia;Febrero 2011;1.191 €/m2
6068;castilla-la-mancha;ciudad-real-provincia;Enero 2011;1.200 €/m2
6069;castilla-la-mancha;ciudad-real-provincia;Diciembre 2010;1.211 €/m2
6070;castilla-la-mancha;ciudad-real-provincia;Noviembre 2010;1.212 €/m2
6071;castilla-la-mancha;ciudad-real-provincia;Octubre 2010;1.203 €/m2
6072;castilla-la-mancha;ciudad-real-provincia;Septiembre 2010;1.190 €/m2
6073;castilla-la-mancha;ciudad-real-provincia;Agosto 2010;1.192 €/m2
6074;castilla-la-mancha;ciudad-real-provincia;Julio 2010;1.168 €/m2
6075;castilla-la-mancha;ciudad-real-provincia;Junio 2010;1.173 €/m2
6076;castilla-la-mancha;ciudad-real-provincia;Mayo 2010;1.180 €/m2
6077;castilla-la-mancha;ciudad-real-provincia;Abril 2010;1.154 €/m2
6078;castilla-la-mancha;ciudad-real-provincia;Marzo 2010;1.112 €/m2
6079;castilla-la-mancha;ciudad-real-provincia;Febrero 2010;1.104 €/m2
6080;castilla-la-mancha;ciudad-real-provincia;Enero 2010;1.151 €/m2
6081;castilla-la-mancha;ciudad-real-provincia;Diciembre 2009;1.164 €/m2
6082;castilla-la-mancha;ciudad-real-provincia;Noviembre 2009;1.172 €/m2
6083;castilla-la-mancha;ciudad-real-provincia;Octubre 2009;1.143 €/m2
6084;castilla-la-mancha;ciudad-real-provincia;Septiembre 2009;1.158 €/m2
6085;castilla-la-mancha;ciudad-real-provincia;Agosto 2009;1.166 €/m2
6086;castilla-la-mancha;ciudad-real-provincia;Julio 2009;1.164 €/m2
6087;castilla-la-mancha;ciudad-real-provincia;Junio 2009;1.161 €/m2
6088;castilla-la-mancha;ciudad-real-provincia;Mayo 2009;1.193 €/m2
6089;castilla-la-mancha;ciudad-real-provincia;Abril 2009;1.197 €/m2
6090;castilla-la-mancha;ciudad-real-provincia;Marzo 2009;1.183 €/m2
6091;castilla-la-mancha;ciudad-real-provincia;Febrero 2009;1.151 €/m2
6092;castilla-la-mancha;ciudad-real-provincia;Enero 2009;1.156 €/m2
6093;castilla-la-mancha;ciudad-real-provincia;Diciembre 2008;1.156 €/m2
6094;castilla-la-mancha;ciudad-real-provincia;Noviembre 2008;1.159 €/m2
6095;castilla-la-mancha;ciudad-real-provincia;Octubre 2008;1.240 €/m2
6096;castilla-la-mancha;ciudad-real-provincia;Septiembre 2008;1.195 €/m2
6097;castilla-la-mancha;ciudad-real-provincia;Agosto 2008;1.211 €/m2
6098;castilla-la-mancha;ciudad-real-provincia;Julio 2008;1.220 €/m2
6099;castilla-la-mancha;ciudad-real-provincia;Junio 2008;1.224 €/m2
6100;castilla-la-mancha;ciudad-real-provincia;Mayo 2008;1.210 €/m2
6101;castilla-la-mancha;ciudad-real-provincia;Abril 2008;1.258 €/m2
6102;castilla-la-mancha;ciudad-real-provincia;Marzo 2008;1.267 €/m2
6103;castilla-la-mancha;ciudad-real-provincia;Febrero 2008;1.271 €/m2
6104;castilla-la-mancha;ciudad-real-provincia;Enero 2008;1.215 €/m2
6105;castilla-la-mancha;ciudad-real-provincia;Diciembre 2007;1.248 €/m2
6106;castilla-la-mancha;ciudad-real-provincia;Noviembre 2007;1.254 €/m2
6107;castilla-la-mancha;ciudad-real-provincia;Octubre 2007;1.261 €/m2
6108;castilla-la-mancha;ciudad-real-provincia;Septiembre 2007;1.278 €/m2
6109;castilla-la-mancha;ciudad-real-provincia;Agosto 2007;1.212 €/m2
6110;castilla-la-mancha;ciudad-real-provincia;Julio 2007;1.139 €/m2
6111;castilla-la-mancha;ciudad-real-provincia;Junio 2007;1.391 €/m2
6112;castilla-la-mancha;ciudad-real-provincia;Mayo 2007;n.d.
6113;castilla-la-mancha;ciudad-real-provincia;Abril 2007;n.d.
6114;castilla-la-mancha;ciudad-real-provincia;Marzo 2007;n.d.
6115;castilla-la-mancha;ciudad-real-provincia;Febrero 2007;n.d.
6116;castilla-la-mancha;ciudad-real-provincia;Enero 2007;n.d.
6117;castilla-la-mancha;ciudad-real-provincia;Diciembre 2006;n.d.
6118;castilla-la-mancha;ciudad-real-provincia;Noviembre 2006;n.d.
6119;castilla-la-mancha;ciudad-real-provincia;Octubre 2006;n.d.
6120;castilla-la-mancha;ciudad-real-provincia;Septiembre 2006;n.d.
6121;castilla-la-mancha;ciudad-real-provincia;Agosto 2006;n.d.
6122;castilla-la-mancha;ciudad-real-provincia;Julio 2006;n.d.
6123;castilla-la-mancha;ciudad-real-provincia;Junio 2006;n.d.
6124;castilla-la-mancha;ciudad-real-provincia;Mayo 2006;n.d.
6125;castilla-la-mancha;ciudad-real-provincia;Abril 2006;n.d.
6126;castilla-la-mancha;ciudad-real-provincia;Marzo 2006;n.d.
6127;castilla-la-mancha;ciudad-real-provincia;Febrero 2006;n.d.
6128;castilla-la-mancha;ciudad-real-provincia;Enero 2006;n.d.
6129;castilla-la-mancha;cuenca-provincia;Noviembre 2024;851 €/m2
6130;castilla-la-mancha;cuenca-provincia;Octubre 2024;839 €/m2
6131;castilla-la-mancha;cuenca-provincia;Septiembre 2024;845 €/m2
6132;castilla-la-mancha;cuenca-provincia;Agosto 2024;849 €/m2
6133;castilla-la-mancha;cuenca-provincia;Julio 2024;845 €/m2
6134;castilla-la-mancha;cuenca-provincia;Junio 2024;853 €/m2
6135;castilla-la-mancha;cuenca-provincia;Mayo 2024;853 €/m2
6136;castilla-la-mancha;cuenca-provincia;Abril 2024;849 €/m2
6137;castilla-la-mancha;cuenca-provincia;Marzo 2024;838 €/m2
6138;castilla-la-mancha;cuenca-provincia;Febrero 2024;837 €/m2
6139;castilla-la-mancha;cuenca-provincia;Enero 2024;840 €/m2
6140;castilla-la-mancha;cuenca-provincia;Diciembre 2023;852 €/m2
6141;castilla-la-mancha;cuenca-provincia;Noviembre 2023;823 €/m2
6142;castilla-la-mancha;cuenca-provincia;Octubre 2023;801 €/m2
6143;castilla-la-mancha;cuenca-provincia;Septiembre 2023;797 €/m2
6144;castilla-la-mancha;cuenca-provincia;Agosto 2023;790 €/m2
6145;castilla-la-mancha;cuenca-provincia;Julio 2023;788 €/m2
6146;castilla-la-mancha;cuenca-provincia;Junio 2023;786 €/m2
6147;castilla-la-mancha;cuenca-provincia;Mayo 2023;781 €/m2
6148;castilla-la-mancha;cuenca-provincia;Abril 2023;775 €/m2
6149;castilla-la-mancha;cuenca-provincia;Marzo 2023;776 €/m2
6150;castilla-la-mancha;cuenca-provincia;Febrero 2023;794 €/m2
6151;castilla-la-mancha;cuenca-provincia;Enero 2023;796 €/m2
6152;castilla-la-mancha;cuenca-provincia;Diciembre 2022;793 €/m2
6153;castilla-la-mancha;cuenca-provincia;Noviembre 2022;797 €/m2
6154;castilla-la-mancha;cuenca-provincia;Octubre 2022;794 €/m2
6155;castilla-la-mancha;cuenca-provincia;Septiembre 2022;800 €/m2
6156;castilla-la-mancha;cuenca-provincia;Agosto 2022;801 €/m2
6157;castilla-la-mancha;cuenca-provincia;Julio 2022;787 €/m2
6158;castilla-la-mancha;cuenca-provincia;Junio 2022;780 €/m2
6159;castilla-la-mancha;cuenca-provincia;Mayo 2022;794 €/m2
6160;castilla-la-mancha;cuenca-provincia;Abril 2022;798 €/m2
6161;castilla-la-mancha;cuenca-provincia;Marzo 2022;785 €/m2
6162;castilla-la-mancha;cuenca-provincia;Febrero 2022;781 €/m2
6163;castilla-la-mancha;cuenca-provincia;Enero 2022;793 €/m2
6164;castilla-la-mancha;cuenca-provincia;Diciembre 2021;802 €/m2
6165;castilla-la-mancha;cuenca-provincia;Noviembre 2021;803 €/m2
6166;castilla-la-mancha;cuenca-provincia;Octubre 2021;785 €/m2
6167;castilla-la-mancha;cuenca-provincia;Septiembre 2021;784 €/m2
6168;castilla-la-mancha;cuenca-provincia;Agosto 2021;781 €/m2
6169;castilla-la-mancha;cuenca-provincia;Julio 2021;794 €/m2
6170;castilla-la-mancha;cuenca-provincia;Junio 2021;803 €/m2
6171;castilla-la-mancha;cuenca-provincia;Mayo 2021;816 €/m2
6172;castilla-la-mancha;cuenca-provincia;Abril 2021;823 €/m2
6173;castilla-la-mancha;cuenca-provincia;Marzo 2021;803 €/m2
6174;castilla-la-mancha;cuenca-provincia;Febrero 2021;779 €/m2
6175;castilla-la-mancha;cuenca-provincia;Enero 2021;787 €/m2
6176;castilla-la-mancha;cuenca-provincia;Diciembre 2020;780 €/m2
6177;castilla-la-mancha;cuenca-provincia;Noviembre 2020;759 €/m2
6178;castilla-la-mancha;cuenca-provincia;Octubre 2020;747 €/m2
6179;castilla-la-mancha;cuenca-provincia;Septiembre 2020;751 €/m2
6180;castilla-la-mancha;cuenca-provincia;Agosto 2020;770 €/m2
6181;castilla-la-mancha;cuenca-provincia;Julio 2020;754 €/m2
6182;castilla-la-mancha;cuenca-provincia;Junio 2020;759 €/m2
6183;castilla-la-mancha;cuenca-provincia;Mayo 2020;763 €/m2
6184;castilla-la-mancha;cuenca-provincia;Abril 2020;767 €/m2
6185;castilla-la-mancha;cuenca-provincia;Marzo 2020;772 €/m2
6186;castilla-la-mancha;cuenca-provincia;Febrero 2020;772 €/m2
6187;castilla-la-mancha;cuenca-provincia;Enero 2020;765 €/m2
6188;castilla-la-mancha;cuenca-provincia;Diciembre 2019;773 €/m2
6189;castilla-la-mancha;cuenca-provincia;Noviembre 2019;780 €/m2
6190;castilla-la-mancha;cuenca-provincia;Octubre 2019;783 €/m2
6191;castilla-la-mancha;cuenca-provincia;Septiembre 2019;787 €/m2
6192;castilla-la-mancha;cuenca-provincia;Agosto 2019;785 €/m2
6193;castilla-la-mancha;cuenca-provincia;Julio 2019;790 €/m2
6194;castilla-la-mancha;cuenca-provincia;Junio 2019;797 €/m2
6195;castilla-la-mancha;cuenca-provincia;Mayo 2019;789 €/m2
6196;castilla-la-mancha;cuenca-provincia;Abril 2019;792 €/m2
6197;castilla-la-mancha;cuenca-provincia;Marzo 2019;804 €/m2
6198;castilla-la-mancha;cuenca-provincia;Febrero 2019;810 €/m2
6199;castilla-la-mancha;cuenca-provincia;Enero 2019;802 €/m2
6200;castilla-la-mancha;cuenca-provincia;Diciembre 2018;812 €/m2
6201;castilla-la-mancha;cuenca-provincia;Noviembre 2018;826 €/m2
6202;castilla-la-mancha;cuenca-provincia;Octubre 2018;819 €/m2
6203;castilla-la-mancha;cuenca-provincia;Septiembre 2018;815 €/m2
6204;castilla-la-mancha;cuenca-provincia;Agosto 2018;809 €/m2
6205;castilla-la-mancha;cuenca-provincia;Julio 2018;816 €/m2
6206;castilla-la-mancha;cuenca-provincia;Junio 2018;827 €/m2
6207;castilla-la-mancha;cuenca-provincia;Mayo 2018;822 €/m2
6208;castilla-la-mancha;cuenca-provincia;Abril 2018;829 €/m2
6209;castilla-la-mancha;cuenca-provincia;Marzo 2018;829 €/m2
6210;castilla-la-mancha;cuenca-provincia;Febrero 2018;832 €/m2
6211;castilla-la-mancha;cuenca-provincia;Enero 2018;828 €/m2
6212;castilla-la-mancha;cuenca-provincia;Diciembre 2017;814 €/m2
6213;castilla-la-mancha;cuenca-provincia;Noviembre 2017;813 €/m2
6214;castilla-la-mancha;cuenca-provincia;Octubre 2017;810 €/m2
6215;castilla-la-mancha;cuenca-provincia;Septiembre 2017;802 €/m2
6216;castilla-la-mancha;cuenca-provincia;Agosto 2017;803 €/m2
